alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-001571,2025-12-29,2861,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 12% del potencial; €1,948 de demanda desviada a competencia",promiscuous,moderate,improving,High,562.0740129152542,1948.2443999999998,0.7,0.4121468926553673,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""improving"", ""share_of_potential"": 0.12364406779661019, ""potencial_h"": 2223.12, ""volume_eur_current"": 274.8756, ""volume_eur_baseline"": 143.341, ""recency_days"": 18.0, ""conversion_probability"": 0.4121468926553673}",True,False,
ALT-20251229-001572,2025-12-29,40908,Huelva,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €1,620→€660",churn_risk_dropping,near_loyal,declining,Medium,561.962817,960.6202,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2967514124293786, ""potencial_h"": 2223.12, ""volume_eur_current"": 659.714, ""volume_eur_baseline"": 1620.3342, ""recency_days"": 230.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001573,2025-12-29,30763,Guadalajara,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,740 en período baseline",occasional_silent,,declining,Medium,560.94687,3739.6458000000002,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 118.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1223.88408, ""mean_interpurchase_days"": 426.6666666666667, ""lifetime_volume"": 8788.9856, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-001574,2025-12-29,30883,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Pico anómalo: €4,998 vs esperado €2,194 — investigar oportunidad",systematic_spike,,improving,Medium,560.7098,2803.549,0.4,0.5,delegado,30,"{""pattern"": ""systematic_spike"", ""trend"": ""improving"", ""recency_days"": 47.0, ""frequency_recent"": 2, ""frequency_baseline"": 3, ""volume_recent"": 4997.781, ""expected_vol_recent"": 2194.232, ""mean_interpurchase_days"": 90.0, ""lifetime_volume"": 42776.2514, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-001575,2025-12-29,7362,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,809→€851",churn_risk_dropping,loyal,declining,Medium,560.4932970000002,958.1082000000004,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.5101694915254238, ""potencial_h"": 1667.34, ""volume_eur_current"": 850.626, ""volume_eur_baseline"": 1808.7342000000003, ""recency_days"": 290.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001576,2025-12-29,1000100416,Toledo,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,354→€398",churn_risk_dropping,loyal,declining,Medium,559.6115850000001,956.601,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.3658959537572254, ""potencial_h"": 1086.44, ""volume_eur_current"": 397.524, ""volume_eur_baseline"": 1354.125, ""recency_days"": 238.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001577,2025-12-29,1000082448,Vizcaya,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €1,396→€443",churn_risk_dropping,moderate,declining,Medium,557.3705670000002,952.7702000000002,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.12988950276243094, ""potencial_h"": 3410.04, ""volume_eur_current"": 442.9284, ""volume_eur_baseline"": 1395.6986000000002, ""recency_days"": 5.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001578,2025-12-29,40891,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,714 en período baseline",occasional_silent,,declining,Medium,557.1647399999999,3714.4316,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 181.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 1215.6321599999999, ""mean_interpurchase_days"": 163.0, ""lifetime_volume"": 8898.446, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-001579,2025-12-29,1000075515,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,747→€795",churn_risk_dropping,loyal,declining,Medium,557.076663,952.2678000000001,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.7317919075144508, ""potencial_h"": 1086.44, ""volume_eur_current"": 795.048, ""volume_eur_baseline"": 1747.3158, ""recency_days"": 117.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001580,2025-12-29,1000078634,Sta.Cruz Tenerife,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,357→€405",churn_risk_dropping,loyal,declining,Medium,556.6174380000002,951.4828000000002,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.37283236994219654, ""potencial_h"": 1086.44, ""volume_eur_current"": 405.06, ""volume_eur_baseline"": 1356.5428000000002, ""recency_days"": 313.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001581,2025-12-29,32316,Málaga,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,356→€405",churn_risk_dropping,loyal,declining,Medium,556.5807000000001,951.4200000000001,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.37283236994219654, ""potencial_h"": 1086.44, ""volume_eur_current"": 405.06, ""volume_eur_baseline"": 1356.48, ""recency_days"": 203.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001582,2025-12-29,1954,Las Palmas,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,701 en período baseline",occasional_silent,,declining,Medium,555.18654,3701.2436000000002,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 103.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1211.3160872727274, ""mean_interpurchase_days"": 352.5, ""lifetime_volume"": 5052.3542, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-001583,2025-12-29,13280,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,700 en período baseline",occasional_silent,,declining,Medium,555.0735,3700.49,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 102.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1211.0694545454544, ""mean_interpurchase_days"": 234.28571428571428, ""lifetime_volume"": 14173.018, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-001584,2025-12-29,39571,Huesca,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Pico anómalo: €4,124 vs esperado €1,350 — investigar oportunidad",occasional_spike,,improving,Medium,554.858781090909,2774.293905454545,0.4,0.5,delegado,30,"{""pattern"": ""occasional_spike"", ""trend"": ""improving"", ""recency_days"": 34.0, ""frequency_recent"": 1, ""frequency_baseline"": 1, ""volume_recent"": 4123.9504, ""expected_vol_recent"": 1349.6564945454545, ""mean_interpurchase_days"": 281.3333333333333, ""lifetime_volume"": 33932.6612, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-001585,2025-12-29,1000081029,Navarra,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Pico anómalo: €4,124 vs esperado €1,350 — investigar oportunidad",occasional_spike,,improving,Medium,554.858781090909,2774.293905454545,0.4,0.5,delegado,30,"{""pattern"": ""occasional_spike"", ""trend"": ""improving"", ""recency_days"": 66.0, ""frequency_recent"": 1, ""frequency_baseline"": 1, ""volume_recent"": 4123.9504, ""expected_vol_recent"": 1349.6564945454545, ""mean_interpurchase_days"": 240.57142857142858, ""lifetime_volume"": 28685.0618, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-001586,2025-12-29,34311,A Coruña,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 8% del potencial; €3,153 de demanda desviada a competencia",promiscuous,weakly_engaged,declining,High,554.0546203093922,3153.2508,0.7,0.2510128913443831,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""weakly_engaged"", ""trend"": ""declining"", ""share_of_potential"": 0.07530386740331492, ""potencial_h"": 3410.04, ""volume_eur_current"": 256.7892, ""volume_eur_baseline"": 363.2666, ""recency_days"": 206.0, ""conversion_probability"": 0.2510128913443831}",True,False,
ALT-20251229-001587,2025-12-29,11005,A Coruña,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €1,722→€776",churn_risk_dropping,loyal,declining,Medium,553.439601,946.0506,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.4306620209059234, ""potencial_h"": 1802.36, ""volume_eur_current"": 776.2080000000001, ""volume_eur_baseline"": 1722.2586000000001, ""recency_days"": 28.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001588,2025-12-29,356,Sevilla,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,689 en período baseline",occasional_silent,,declining,Medium,553.41558,3689.4372,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 103.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 1207.4521745454545, ""mean_interpurchase_days"": 209.16666666666666, ""lifetime_volume"": 6839.7678, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-001589,2025-12-29,24684,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,688 en período baseline",occasional_silent,,declining,Medium,553.1706600000001,3687.804400000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 111.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1206.917803636364, ""mean_interpurchase_days"": 157.0, ""lifetime_volume"": 13423.4686, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-001590,2025-12-29,21374,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,780→€835",churn_risk_dropping,loyal,declining,Medium,552.962007,945.2342,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.9494999999999999, ""potencial_h"": 879.2, ""volume_eur_current"": 834.8004, ""volume_eur_baseline"": 1780.0346, ""recency_days"": 270.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001591,2025-12-29,22138,Almería,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €1,740→€795",churn_risk_dropping,loyal,declining,Medium,552.7783170000001,944.9202000000002,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.7317919075144508, ""potencial_h"": 1086.44, ""volume_eur_current"": 795.048, ""volume_eur_baseline"": 1739.9682000000003, ""recency_days"": 6.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001592,2025-12-29,43127,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 16% del potencial; €1,522 de demanda desviada a competencia",promiscuous,moderate,new,High,552.6849862439025,1521.8323999999998,0.7,0.5188153310104531,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1556445993031359, ""potencial_h"": 1802.36, ""volume_eur_current"": 280.5276, ""volume_eur_baseline"": 0.0, ""recency_days"": 168.0, ""conversion_probability"": 0.5188153310104531}",True,False,
ALT-20251229-001593,2025-12-29,15651,Alicante,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 16% del potencial; €1,522 de demanda desviada a competencia",promiscuous,moderate,new,High,552.6849862439025,1521.8323999999998,0.7,0.5188153310104531,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1556445993031359, ""potencial_h"": 1802.36, ""volume_eur_current"": 280.5276, ""volume_eur_baseline"": 0.0, ""recency_days"": 171.0, ""conversion_probability"": 0.5188153310104531}",True,False,
ALT-20251229-001594,2025-12-29,38675,Ciudad Real,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 16% del potencial; €1,522 de demanda desviada a competencia",promiscuous,moderate,new,High,552.6849862439025,1521.8323999999998,0.7,0.5188153310104531,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1556445993031359, ""potencial_h"": 1802.36, ""volume_eur_current"": 280.5276, ""volume_eur_baseline"": 0.0, ""recency_days"": 168.0, ""conversion_probability"": 0.5188153310104531}",True,False,
ALT-20251229-001595,2025-12-29,43137,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 16% del potencial; €1,522 de demanda desviada a competencia",promiscuous,moderate,new,High,552.6849862439025,1521.8323999999998,0.7,0.5188153310104531,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1556445993031359, ""potencial_h"": 1802.36, ""volume_eur_current"": 280.5276, ""volume_eur_baseline"": 0.0, ""recency_days"": 166.0, ""conversion_probability"": 0.5188153310104531}",True,False,
ALT-20251229-001596,2025-12-29,1000082112,Sta.Cruz Tenerife,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 16% del potencial; €1,522 de demanda desviada a competencia",promiscuous,moderate,stable,High,552.3821830243902,1522.0207999999998,0.7,0.5184668989547039,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""stable"", ""share_of_potential"": 0.15554006968641115, ""potencial_h"": 1802.36, ""volume_eur_current"": 280.3392, ""volume_eur_baseline"": 272.1752, ""recency_days"": 104.0, ""conversion_probability"": 0.5184668989547039}",True,False,
ALT-20251229-001597,2025-12-29,1000080203,Granada,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€3,807/año en histórico, sin compra 354d",systematic_silent,,declining,Medium,551.2684053799752,3807.0983000750193,0.5232876712328767,0.27671232876712326,delegado,30,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 354.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 147.9488072727273, ""mean_interpurchase_days"": 74.05555555555556, ""lifetime_volume"": 13903.731600000001, ""conversion_probability"": 0.27671232876712326}",True,False,
ALT-20251229-001598,2025-12-29,1000082590,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €1,513→€573",churn_risk_dropping,near_loyal,declining,Medium,549.7841700000001,939.8020000000001,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.257909604519774, ""potencial_h"": 2223.12, ""volume_eur_current"": 573.364, ""volume_eur_baseline"": 1513.1660000000002, ""recency_days"": 350.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-001599,2025-12-29,1000057225,Barcelona,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente ocasional sin compra reciente: €3,661 en período baseline",occasional_silent,,declining,Medium,549.21426,3661.4284,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 325.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 1198.285658181818, ""mean_interpurchase_days"": 105.2, ""lifetime_volume"": 13016.744400000001, ""conversion_probability"": 0.3}",True,False,
